0;1048576;0.498110
1;1048576;0.497749
2;1048576;0.498111
3;1048576;0.498139
4;1048576;0.498099
5;1048576;0.494735
6;1048576;0.498112
7;1048576;0.498168
8;1048576;0.498109
9;1048576;0.497737
10;1048576;0.498126
11;1048576;0.498175
12;1048576;0.498134
13;1048576;0.497753
14;1048576;0.498359
15;1048576;0.498170
16;1048576;0.498129
17;1048576;0.497753
18;1048576;0.498123
19;1048576;0.498169
20;1048576;0.498103
21;1048576;0.497746
22;1048576;0.498107
23;1048576;0.498153
24;1048576;0.498110
25;1048576;0.497746
26;1048576;0.498116
27;1048576;0.498147
28;1048576;0.498113
29;1048576;0.497748
30;1048576;0.498110
31;1048576;0.498151
