1;1024;0.881773
15;1024;0.873827
17;1024;0.885421
31;1024;0.873830
0;1024;0.889467
3;1024;0.880000
8;1024;0.881828
9;1024;0.882055
16;1024;0.881828
24;1024;0.881826
25;1024;0.872508
6;1024;0.889849
11;1024;0.880000
14;1024;0.891950
18;1024;0.881736
19;1024;0.869518
2;1024;0.890126
22;1024;0.889844
27;1024;0.879991
5;1024;0.872194
21;1024;0.872062
23;1024;0.869748
26;1024;0.891628
30;1024;0.899640
7;1024;0.869748
12;1024;0.880503
28;1024;0.880496
4;1024;0.881830
13;1024;0.870003
20;1024;0.881828
29;1024;0.869999
10;1024;0.898110
